T_model,func_rho,func_cp,func_k
1.582582582582583086e+01,1.126211703337658037e+03,3.349445499164220564e+03,4.980562996420044852e-01
1.589089089089089413e+01,1.126201161863133166e+03,3.349482483971918555e+03,4.981530690056532040e-01
1.595595595595595739e+01,1.126190592348679047e+03,3.349519488322736834e+03,4.982497890950616792e-01
1.602102102102102776e+01,1.126179994794590812e+03,3.349556512216676765e+03,4.983464599116641525e-01
1.608608608608609103e+01,1.126169369201164272e+03,3.349593555653738804e+03,4.984430814568922563e-01
1.615115115115115429e+01,1.126158715568690695e+03,3.349630618633921131e+03,4.985396537321758470e-01
1.621621621621621756e+01,1.126148033897463165e+03,3.349667701157224201e+03,4.986361767389422273e-01
1.628128128128128793e+01,1.126137324187771810e+03,3.349704803223647559e+03,4.987326504786177006e-01
1.634634634634635120e+01,1.126126586439906305e+03,3.349741924833194844e+03,4.988290749526257395e-01
1.641141141141141446e+01,1.126115820654155414e+03,3.349779065985861052e+03,4.989254501623885951e-01
1.647647647647647773e+01,1.126105026830806764e+03,3.349816226681648914e+03,4.990217761093258542e-01
1.654154154154154810e+01,1.126094204970144801e+03,3.349853406920557063e+03,4.991180527948551604e-01
1.660660660660661136e+01,1.126083355072456470e+03,3.349890606702587320e+03,4.992142802203932139e-01
1.667167167167167463e+01,1.126072477138024624e+03,3.349927826027738774e+03,4.993104583873537727e-01
1.673673673673673790e+01,1.126061571167131206e+03,3.349965064896012336e+03,4.994065872971479858e-01
1.680180180180180827e+01,1.126050637160058614e+03,3.350002323307404822e+03,4.995026669511869466e-01
1.686686686686687153e+01,1.126039675117086517e+03,3.350039601261918051e+03,4.995986973508786400e-01
1.693193193193193480e+01,1.126028685038494586e+03,3.350076898759554751e+03,4.996946784976289968e-01
1.699699699699699806e+01,1.126017666924560217e+03,3.350114215800312650e+03,4.997906103928419497e-01
1.706206206206206843e+01,1.126006620775559668e+03,3.350151552384189472e+03,4.998864930379199323e-01
1.712712712712713170e+01,1.125995546591770108e+03,3.350188908511188856e+03,4.999823264342636575e-01
1.719219219219219497e+01,1.125984444373464612e+03,3.350226284181308984e+03,5.000781105832711182e-01
1.725725725725725823e+01,1.125973314120916712e+03,3.350263679394549399e+03,5.001738454863386973e-01
1.732232232232232860e+01,1.125962155834398118e+03,3.350301094150911922e+03,5.002695311448607240e-01
1.738738738738739187e+01,1.125950969514180542e+03,3.350338528450394733e+03,5.003651675602300841e-01
1.745245245245245513e+01,1.125939755160533650e+03,3.350375982293001016e+03,5.004607547338373319e-01
1.751751751751751840e+01,1.125928512773725515e+03,3.350413455678725313e+03,5.005562926670708013e-01
1.758258258258258877e+01,1.125917242354023529e+03,3.350450948607573082e+03,5.006517813613171608e-01
1.764764764764765204e+01,1.125905943901693945e+03,3.350488461079540230e+03,5.007472208179617468e-01
1.771271271271271530e+01,1.125894617417002337e+03,3.350525993094629030e+03,5.008426110383867869e-01
1.777777777777777857e+01,1.125883262900212230e+03,3.350563544652839028e+03,5.009379520239735095e-01
1.784284284284284894e+01,1.125871880351586242e+03,3.350601115754170678e+03,5.010332437761007007e-01
1.790790790790791220e+01,1.125860469771385851e+03,3.350638706398622162e+03,5.011284862961459252e-01
1.797297297297297547e+01,1.125849031159871856e+03,3.350676316586195753e+03,5.012236795854837501e-01
1.803803803803803874e+01,1.125837564517303008e+03,3.350713946316891906e+03,5.013188236454876323e-01
1.810310310310310911e+01,1.125826069843936921e+03,3.350751595590706529e+03,5.014139184775285862e-01
1.816816816816817237e+01,1.125814547140031664e+03,3.350789264407644168e+03,5.015089640829767381e-01
1.823323323323323564e+01,1.125802996405842350e+03,3.350826952767700732e+03,5.016039604631986615e-01
1.829829829829830601e+01,1.125791417641623639e+03,3.350864660670880767e+03,5.016989076195604857e-01
1.836336336336336927e+01,1.125779810847628823e+03,3.350902388117180635e+03,5.017938055534257868e-01
1.842842842842843254e+01,1.125768176024109835e+03,3.350940135106602156e+03,5.018886542661561423e-01
1.849349349349349581e+01,1.125756513171317920e+03,3.350977901639144875e+03,5.019834537591112422e-01
1.855855855855856618e+01,1.125744822289502736e+03,3.351015687714806518e+03,5.020782040336492225e-01
1.862362362362362944e+01,1.125733103378913256e+03,3.351053493333591177e+03,5.021729050911264425e-01
1.868868868868869271e+01,1.125721356439797091e+03,3.351091318495498399e+03,5.022675569328963752e-01
1.875375375375375597e+01,1.125709581472400259e+03,3.351129163200524545e+03,5.023621595603118273e-01
1.881881881881882634e+01,1.125697778476967869e+03,3.351167027448671888e+03,5.024567129747222749e-01
1.888388388388388961e+01,1.125685947453744120e+03,3.351204911239939520e+03,5.025512171774768611e-01
1.894894894894895288e+01,1.125674088402971620e+03,3.351242814574331533e+03,5.026456721699221752e-01
1.901401401401401614e+01,1.125662201324892749e+03,3.351280737451844288e+03,5.027400779534023645e-01
1.907907907907908651e+01,1.125650286219746704e+03,3.351318679872474149e+03,5.028344345292607986e-01
1.914414414414414978e+01,1.125638343087774047e+03,3.351356641836228391e+03,5.029287418988376279e-01
1.920920920920921304e+01,1.125626371929212155e+03,3.351394623343102467e+03,5.030230000634723364e-01
1.927427427427427631e+01,1.125614372744298862e+03,3.351432624393099559e+03,5.031172090245017436e-01
1.933933933933934668e+01,1.125602345533268362e+03,3.351470644986216485e+03,5.032113687832612259e-01
1.940440440440440995e+01,1.125590290296357352e+03,3.351508685122452789e+03,5.033054793410839389e-01
1.946946946946947321e+01,1.125578207033798208e+03,3.351546744801813020e+03,5.033995406993018173e-01
1.953453453453453648e+01,1.125566095745823077e+03,3.351584824024293539e+03,5.034935528592434650e-01
1.959959959959960685e+01,1.125553956432662289e+03,3.351622922789893892e+03,5.035875158222378190e-01
1.966466466466467011e+01,1.125541789094548449e+03,3.351661041098615897e+03,5.036814295896097082e-01
1.972972972972973338e+01,1.125529593731707564e+03,3.351699178950460464e+03,5.037752941626836289e-01
1.979479479479479664e+01,1.125517370344368828e+03,3.351737336345424410e+03,5.038691095427814126e-01
1.985985985985986702e+01,1.125505118932757796e+03,3.351775513283510918e+03,5.039628757312233365e-01
1.992492492492493028e+01,1.125492839497100704e+03,3.351813709764716350e+03,5.040565927293277904e-01
1.998998998998999355e+01,1.125480532037621060e+03,3.351851925789045254e+03,5.041502605384111657e-01
2.005505505505505681e+01,1.125468196554541464e+03,3.351890161356494445e+03,5.042438791597885217e-01
2.012012012012012718e+01,1.125455833048084060e+03,3.351928416467064380e+03,5.043374485947718089e-01
2.018518518518519045e+01,1.125443441518470308e+03,3.351966691120755513e+03,5.044309688446728668e-01
2.025025025025025371e+01,1.125431021965917580e+03,3.352004985317568298e+03,5.045244399107999822e-01
2.031531531531531698e+01,1.125418574390645745e+03,3.352043299057502281e+03,5.046178617944611089e-01
2.038038038038038735e+01,1.125406098792870580e+03,3.352081632340556098e+03,5.047112344969608699e-01
2.044544544544545062e+01,1.125393595172810137e+03,3.352119985166731567e+03,5.048045580196031112e-01
2.051051051051051388e+01,1.125381063530677011e+03,3.352158357536028689e+03,5.048978323636897914e-01
2.057557557557557715e+01,1.125368503866685387e+03,3.352196749448447918e+03,5.049910575305199822e-01
2.064064064064064752e+01,1.125355916181048315e+03,3.352235160903985161e+03,5.050842335213917567e-01
2.070570570570571078e+01,1.125343300473975660e+03,3.352273591902645421e+03,5.051773603376020771e-01
2.077077077077077405e+01,1.125330656745679335e+03,3.352312042444426879e+03,5.052704379804446866e-01
2.083583583583583732e+01,1.125317984996366476e+03,3.352350512529329990e+03,5.053634664512119956e-01
2.090090090090090769e+01,1.125305285226245132e+03,3.352389002157352934e+03,5.054564457511943054e-01
2.096596596596597095e+01,1.125292557435522212e+03,3.352427511328497530e+03,5.055493758816810290e-01
2.103103103103103422e+01,1.125279801624403490e+03,3.352466040042763325e+03,5.056422568439586929e-01
2.109609609609609748e+01,1.125267017793092236e+03,3.352504588300150317e+03,5.057350886393124911e-01
2.116116116116116785e+01,1.125254205941791724e+03,3.352543156100658052e+03,5.058278712690255086e-01
2.122622622622623112e+01,1.125241366070704089e+03,3.352581743444286985e+03,5.059206047343797197e-01
2.129129129129129439e+01,1.125228498180030101e+03,3.352620350331038480e+03,5.060132890366542124e-01
2.135635635635635765e+01,1.125215602269968031e+03,3.352658976760909354e+03,5.061059241771269646e-01
2.142142142142142802e+01,1.125202678340717512e+03,3.352697622733901881e+03,5.061985101570736223e-01
2.148648648648649129e+01,1.125189726392475222e+03,3.352736288250015150e+03,5.062910469777692768e-01
2.155155155155155455e+01,1.125176746425437386e+03,3.352774973309250527e+03,5.063835346404850224e-01
2.161661661661661782e+01,1.125163738439798635e+03,3.352813677911605282e+03,5.064759731464922865e-01
2.168168168168168819e+01,1.125150702435751555e+03,3.352852402057081235e+03,5.065683624970593879e-01
2.174674674674675146e+01,1.125137638413490095e+03,3.352891145745681115e+03,5.066607026934532021e-01
2.181181181181181472e+01,1.125124546373205476e+03,3.352929908977399464e+03,5.067529937369390503e-01
2.187687687687687799e+01,1.125111426315086419e+03,3.352968691752240829e+03,5.068452356287799221e-01
2.194194194194194836e+01,1.125098278239323008e+03,3.353007494070200664e+03,5.069374283702371420e-01
2.200700700700701162e+01,1.125085102146103054e+03,3.353046315931283971e+03,5.070295719625707020e-01
2.207207207207207489e+01,1.125071898035613003e+03,3.353085157335488020e+03,5.071216664070382629e-01
2.213713713713713815e+01,1.125058665908037028e+03,3.353124018282811903e+03,5.072137117048961530e-01
2.220220220220220853e+01,1.125045405763560666e+03,3.353162898773257439e+03,5.073057078573979251e-01
2.226726726726727179e+01,1.125032117602366725e+03,3.353201798806823717e+03,5.073976548657964658e-01
2.233233233233233506e+01,1.125018801424637104e+03,3.353240718383512558e+03,5.074895527313424415e-01
2.239739739739739832e+01,1.125005457230552111e+03,3.353279657503321687e+03,5.075814014552848530e-01
2.246246246246246869e+01,1.124992085020292507e+03,3.353318616166251559e+03,5.076732010388700367e-01
2.252752752752753196e+01,1.124978684794034734e+03,3.353357594372303083e+03,5.077649514833441069e-01
2.259259259259259522e+01,1.124965256551957509e+03,3.353396592121474441e+03,5.078566527899497363e-01
2.265765765765766560e+01,1.124951800294235909e+03,3.353435609413769271e+03,5.079483049599293754e-01
2.272272272272272886e+01,1.124938316021045466e+03,3.353474646249183934e+03,5.080399079945222551e-01
2.278778778778779213e+01,1.124924803732559667e+03,3.353513702627719795e+03,5.081314618949666073e-01
2.285285285285285539e+01,1.124911263428950406e+03,3.353552778549376853e+03,5.082229666624987763e-01
2.291791791791792576e+01,1.124897695110389577e+03,3.353591874014154200e+03,5.083144222983535521e-01
2.298298298298298903e+01,1.124884098777047257e+03,3.353630989022053654e+03,5.084058288037633933e-01
2.304804804804805229e+01,1.124870474429093065e+03,3.353670123573075216e+03,5.084971861799596482e-01
2.311311311311311556e+01,1.124856822066693212e+03,3.353709277667216156e+03,5.085884944281706677e-01
2.317817817817818593e+01,1.124843141690015273e+03,3.353748451304477840e+03,5.086797535496246914e-01
2.324324324324324920e+01,1.124829433299225229e+03,3.353787644484861175e+03,5.087709635455468504e-01
2.330830830830831246e+01,1.124815696894485882e+03,3.353826857208365709e+03,5.088621244171611657e-01
2.337337337337337573e+01,1.124801932475961621e+03,3.353866089474991895e+03,5.089532361656901038e-01
2.343843843843844610e+01,1.124788140043813655e+03,3.353905341284738370e+03,5.090442987923531337e-01
2.350350350350350936e+01,1.124774319598202965e+03,3.353944612637606497e+03,5.091353122983695023e-01
2.356856856856857263e+01,1.124760471139289393e+03,3.353983903533596731e+03,5.092262766849560141e-01
2.363363363363363590e+01,1.124746594667230966e+03,3.354023213972707254e+03,5.093171919533274750e-01
2.369869869869870627e+01,1.124732690182184569e+03,3.354062543954937610e+03,5.094080581046970257e-01
2.376376376376376953e+01,1.124718757684306865e+03,3.354101893480290528e+03,5.094988751402762528e-01
2.382882882882883280e+01,1.124704797173752468e+03,3.354141262548764644e+03,5.095896430612751882e-01
2.389389389389389606e+01,1.124690808650675535e+03,3.354180651160359957e+03,5.096803618689011994e-01
2.395895895895896643e+01,1.124676792115227272e+03,3.354220059315073286e+03,5.097710315643609880e-01
2.402402402402402970e+01,1.124662747567560473e+03,3.354259487012910540e+03,5.098616521488589237e-01
2.408908908908910007e+01,1.124648675007824522e+03,3.354298934253870812e+03,5.099522236235977113e-01
2.415415415415415623e+01,1.124634574436169032e+03,3.354338401037949552e+03,5.100427459897783899e-01
2.421921921921922660e+01,1.124620445852740659e+03,3.354377887365149945e+03,5.101332192486001116e-01
2.428428428428428276e+01,1.124606289257686967e+03,3.354417393235470627e+03,5.102236434012601407e-01
2.434934934934935313e+01,1.124592104651153477e+03,3.354456918648913415e+03,5.103140184489545206e-01
2.441441441441442350e+01,1.124577892033283433e+03,3.354496463605476492e+03,5.104043443928769630e-01
2.447947947947947966e+01,1.124563651404221218e+03,3.354536028105162131e+03,5.104946212342198475e-01
2.454454454454455004e+01,1.124549382764108259e+03,3.354575612147967604e+03,5.105848489741738883e-01
2.460960960960962041e+01,1.124535086113084844e+03,3.354615215733894729e+03,5.106750276139275790e-01
2.467467467467467657e+01,1.124520761451291037e+03,3.354654838862942597e+03,5.107651571546676372e-01
2.473973973973974694e+01,1.124506408778865534e+03,3.354694481535111663e+03,5.108552375975800031e-01
2.480480480480480310e+01,1.124492028095944306e+03,3.354734143750401472e+03,5.109452689438473971e-01
2.486986986986987347e+01,1.124477619402664914e+03,3.354773825508812934e+03,5.110352511946525400e-01
2.493493493493494384e+01,1.124463182699161962e+03,3.354813526810345138e+03,5.111251843511748216e-01
2.500000000000000000e+01,1.124448717985568010e+03,3.354853247654999905e+03,5.112150684145929658e-01
